job_title,predicted_match_percentage,skills_similarity,education_match,experience_closeness,job_Education,job_Experience
project specialist,54.83097232185634,0.7632861137390137,0,0.8333333333333334,Bachelor's Degree in Project Management,3.0
freelance blogger,54.82956094716354,0.7365912199020386,0,0.9,Bachelor's Degree in Creative Writing,2.0
marketing administrator,54.82724828691316,0.7365449666976929,0,0.9,Bachelor's Degree in Marketing,2.0
procurement assistant,54.824433222815806,0.7098219990730286,0,0.9666666666666667,Bachelor's Degree in Business Administration,1.0
full-stack developer,54.823534131497,0.8164706826210022,0,0.7,Bachelor's Degree in Computer Science,5.0
mentor,54.822991259806685,0.7631264925003052,0,0.8333333333333334,Bachelor's Degree in Education,3.0
gis specialist,54.8202136833204,0.7630709409713745,0,0.8333333333333334,Bachelor's Degree in Geography,3.0
client advisor,54.818568595101056,0.7630380392074585,0,0.8333333333333334,Bachelor's Degree in Business Administration,3.0
financial analyst intern,54.81568028060526,0.7096469402313232,0,0.9666666666666667,Bachelor's Degree in Finance,0.0
assistant operations manager,54.8156420070007,0.7629795074462891,0,0.8333333333333334,Bachelor's Degree in Business Administration,3.0
crew leader,54.81553471863856,0.7629773616790771,0,0.8333333333333334,Bachelor's Degree in Forestry,3.0
prep cook,54.81528092947955,0.7096389532089233,0,0.9666666666666667,Associate's Degree in Culinary Arts,1.0
senior research fellow,54.81462276756045,0.7629591226577759,0,0.8333333333333334,PhD in Biochemistry,3.0
sales professional,54.814057778835576,0.736281156539917,0,0.9,Bachelor's Degree in Business Administration,2.0
postdoctoral research fellow,54.80544490754225,0.7361088991165161,0,0.9,Ph.D. in Molecular Biology,2.0
systems programmer,54.80435037630147,0.816087007522583,0,0.7,Bachelor's Degree in Computer Science,5.0
game developer,54.80388201041819,0.7627443075180054,0,0.8333333333333334,Bachelor's Degree in Game Design,3.0
account clerk,54.799821209227204,0.735996425151825,0,0.9,Bachelor's Degree in Accounting,2.0
1st grade teacher,54.79959298675013,0.7093251943588257,0,0.9666666666666667,Bachelor's Degree in Early Childhood Education,1.0
patient care technician,54.79716707767305,0.7092766761779785,0,0.9666666666666667,Associate's Degree in Nursing,1.0
inside sales account manager,54.79403830319265,0.7625474333763123,0,0.8333333333333334,Bachelor's Degree in Business Administration,3.0
online marketing,54.79302800444925,0.7625272274017334,0,0.8333333333333334,Bachelor's Degree in Marketing,3.0
program analyst,54.79182697083983,0.7625032067298889,0,0.8333333333333334,Bachelor's Degree in Public Administration,3.0
sales administrator,54.79071361937517,0.7358142733573914,0,0.9,Bachelor's Degree in Business Administration,2.0
salesman,54.78739834566964,0.7624146342277527,0,0.8333333333333334,Bachelor's Degree in Business Administration,3.0
mechanical engineering,54.78519124895769,0.7357038259506226,0,0.9,Bachelor's Degree in Mechanical Engineering,2.0
front office receptionist,54.784526657158935,0.7356905341148376,0,0.9,Bachelor's Degree in Hospitality Management,2.0
school bus driver,54.782795142203426,0.7356559038162231,0,0.9,High School Diploma,2.0
sales development representative,54.78138847256659,0.7356277704238892,0,0.9,Bachelor's Degree in Business Administration,2.0
equipment operator,54.77629698042133,0.7621926069259644,0,0.8333333333333334,Associate's Degree in Heavy Equipment Operations,3.0
school program,54.77243161915232,0.7621152997016907,0,0.8333333333333334,Bachelor's Degree in Education,3.0
senior technical lead,54.77165126770968,0.8154330253601074,0,0.7,Bachelor's Degree in Computer Science,5.0
program associate,54.76877910978389,0.7353755831718445,0,0.9,Bachelor's Degree in International Development,2.0
medical representative,54.76244015572129,0.7352488040924072,0,0.9,Bachelor's Degree in Pharmacy,2.0
supply chain intern,54.75770582203471,0.7084874510765076,0,0.9666666666666667,Bachelor's Degree in Supply Chain Management,0.0
supply teacher,54.75593556405954,0.708452045917511,0,0.9666666666666667,Bachelor's Degree in Education,1.0
case manager,54.75504619943108,0.7351009249687195,0,0.9,Bachelor's Degree in Social Work,2.0
multimedia designer,54.754830367298226,0.7617632746696472,0,0.8333333333333334,Bachelor's Degree in Multimedia Design,3.0
guest service agent,54.75462300644712,0.7350924611091614,0,0.9,Bachelor's Degree in Hospitality Management,2.0
judicial law clerk,54.753435149175424,0.7084020376205444,0,0.9666666666666667,Juris Doctor,0.0
court reporter,54.75067294326564,0.7616801261901855,0,0.8333333333333334,Bachelor's Degree in Court Reporting,3.0
student teacher,54.750592007578945,0.7083451747894287,0,0.9666666666666667,Bachelor's Degree in Education,1.0
recruitment assistant,54.74878002635184,0.7083089351654053,0,0.9666666666666667,Bachelor's Degree in Human Resources,1.0
junior architect,54.74683691490435,0.7082700729370117,0,0.9666666666666667,Bachelor's Degree in Architecture,0.0
business associate,54.7432832226163,0.734865665435791,0,0.9,Bachelor's Degree in Business Administration,2.0
business intelligence analyst,54.73342335882076,0.7613351345062256,0,0.8333333333333334,Bachelor's Degree in Business Administration,3.0
security analyst,54.73321474256105,0.7613309621810913,0,0.8333333333333334,Bachelor's Degree in Information Technology,3.0
customer service coordinator,54.73168886363297,0.7613004446029663,0,0.8333333333333334,Bachelor's Degree in Business Administration,3.0
summer law clerk,54.72931910955414,0.707919716835022,0,0.9666666666666667,Juris Doctor,0.0
trainee solicitor,54.72890485726702,0.7079114317893982,0,0.9666666666666667,Bachelor's Degree in Law,0.0
instructional aide,54.728389277082336,0.707901120185852,0,0.9666666666666667,Bachelor's Degree in Special Education,1.0
postdoctoral associate,54.72632272070271,0.7345264554023743,0,0.9,Ph.D. in Cell Biology,2.0
logistics assistant,54.72571773354959,0.7345143556594849,0,0.9,Bachelor's Degree in Logistics or Supply Chain Management,2.0
brand partner,54.72283161329257,0.7611232995986938,0,0.8333333333333334,Bachelor's Degree in Marketing,3.0
judicial intern,54.722285761369974,0.707779049873352,0,0.9666666666666667,Juris Doctor,0.0
air traffic controller,54.71783078352434,0.7610232830047607,0,0.8333333333333334,Bachelor's Degree in Air Traffic Management,3.0
production operator,54.712704784000294,0.7609207630157471,0,0.8333333333333334,Bachelor's Degree in Petroleum Engineering,3.0
marketing specialist,54.70607502258271,0.7341215014457703,0,0.9,Bachelor's Degree in Marketing,2.0
production specialist,54.70514095447004,0.7607694864273071,0,0.8333333333333334,Bachelor's Degree in Manufacturing Engineering,3.0
patrol officer,54.7049872378,0.7340997457504272,0,0.9,Bachelor's Degree in Criminal Justice,2.0
hr trainee,54.701510562136164,0.7073635458946228,0,0.9666666666666667,Bachelor's Degree in Human Resources,0.0
third grade teacher,54.697213067186354,0.7072775959968567,0,0.9666666666666667,Bachelor's Degree in Education,1.0
process technician,54.69491577751247,0.7605649828910828,0,0.8333333333333334,Bachelor's Degree in Engineering,3.0
pharmacy assistant,54.692638410634366,0.7071861028671265,0,0.9666666666666667,Associate's Degree in Pharmacy Technology,1.0
system engineer,54.69103598449715,0.8138207197189331,0,0.7,Bachelor's Degree in Computer Science,5.0
business analyst,54.689062601311754,0.7604479193687439,0,0.8333333333333334,Bachelor's Degree in Business Administration,3.0
project coordinator,54.6838084517996,0.7603428363800049,0,0.8333333333333334,Bachelor's Degree in Project Management,3.0
it executive,54.67379832098139,0.8134759664535522,0,0.7,Bachelor's Degree in Information Technology,5.0
operations coordinator,54.67309749698016,0.7601286172866821,0,0.8333333333333334,Bachelor's Degree in Business Administration,3.0
customer relations,54.66906822293567,0.7600480318069458,0,0.8333333333333334,Bachelor's Degree in Business Administration,3.0
information specialist,54.666767483614414,0.7600020170211792,0,0.8333333333333334,Master's Degree in Library Science,3.0
intelligence analyst,54.661099081815145,0.7598886489868164,0,0.8333333333333334,Bachelor's Degree in Intelligence Studies,3.0
marketing communications,54.66099775391758,0.759886622428894,0,0.8333333333333334,Bachelor's Degree in Marketing,3.0
senior programmer analyst,54.65834879683448,0.8131669759750366,0,0.7,Bachelor's Degree in Computer Science,5.0
senior web developer,54.65825938986604,0.8131651878356934,0,0.7,Bachelor's Degree in Computer Science,5.0
junior art director,54.656603166711065,0.7331320643424988,0,0.9,Bachelor's Degree in Graphic Design,2.0
lead cashier,54.65476012775255,0.7597618699073792,0,0.8333333333333334,Bachelor's Degree in Business Administration,3.0
candidate attorney,54.65420533513311,0.706417441368103,0,0.9666666666666667,Bachelor's Degree in Law,0.0
independent distributor,54.64603228280886,0.7329206466674805,0,0.9,Bachelor's Degree in Nutrition or Marketing,2.0
business coordinator,54.645244246077965,0.7595715522766113,0,0.8333333333333334,Bachelor's Degree in Business Administration,3.0
second grade teacher,54.63978101089102,0.7061289548873901,0,0.9666666666666667,Bachelor's Degree in Elementary Education,1.0
storeman,54.63907516525542,0.7594481706619263,0,0.8333333333333334,Bachelor's Degree in Logistics,3.0
account analyst,54.63818109557099,0.7594302892684937,0,0.8333333333333334,Bachelor's Degree in Accounting,3.0
production artist,54.63714397473706,0.7594095468521118,0,0.8333333333333334,Bachelor's Degree in Graphic Design,3.0
law student,54.634041083517,0.7060141563415527,0,0.9666666666666667,Juris Doctor,0.0
clinical assistant,54.629225028150216,0.7059178352355957,0,0.9666666666666667,Associate's Degree in Medical Assisting,1.0
sr network engineer,54.62725901367466,0.8125451803207397,0,0.7,Bachelor's Degree in Computer Science,5.0
guest service representative,54.62551636378353,0.7325103282928467,0,0.9,Bachelor's Degree in Hospitality Management,2.0
freelance translator,54.62359113372973,0.7324718236923218,0,0.9,Bachelor's Degree in Translation,2.0
service coordinator,54.622058038928486,0.7591078281402588,0,0.8333333333333334,Bachelor's Degree in Social Work,3.0
product support engineer,54.60695422172623,0.7588057518005371,0,0.8333333333333334,Bachelor's Degree in Electrical Engineering,3.0
commercial sales,54.60006690492385,0.7586680054664612,0,0.8333333333333334,Bachelor's Degree in Business Administration,3.0
sales specialist,54.59374583225495,0.7585415840148926,0,0.8333333333333334,Bachelor's Degree in Business Administration,3.0
patient care assistant,54.591653239778296,0.7051663994789124,0,0.9666666666666667,Associate's Degree in Nursing,1.0
teachers aide,54.59025253060603,0.7051383852958679,0,0.9666666666666667,Associate's Degree in Early Childhood Education,1.0
reconciliation,54.58774960490472,0.7584216594696045,0,0.8333333333333334,Bachelor's Degree in Finance,3.0
it business analyst,54.58295143093163,0.7583256959915161,0,0.8333333333333334,Bachelor's Degree in Information Technology,3.0
fellow,54.582450751908354,0.7583156824111938,0,0.8333333333333334,Doctor of Medicine (MD),3.0
care coordinator,54.579719134314885,0.7315943837165833,0,0.9,Bachelor's Degree in Social Work,2.0
medical biller,54.57916779134281,0.7315833568572998,0,0.9,Associate's Degree in Medical Billing and Coding,2.0
content producer,54.57426405383128,0.7581519484519958,0,0.8333333333333334,Bachelor's Degree in Media Production,3.0
events assistant,54.572949301980074,0.704792320728302,0,0.9666666666666667,Bachelor's Degree in Event Management,1.0
family nurse practitioner,54.56962508757769,0.731392502784729,0,0.9,Master's Degree in Nursing,2.0
professional,54.563496944013586,0.8112699389457703,0,0.7,Bachelor's Degree in Business Administration,5.0
information technology manager,54.56281447082114,0.8112562894821167,0,0.7,Bachelor's Degree in Information Technology,5.0
field manager,54.562423590977176,0.7579151391983032,0,0.8333333333333334,Bachelor's Degree in Communications,3.0
event assistant,54.55976177413477,0.7045285701751709,0,0.9666666666666667,Bachelor's Degree in Event Management,1.0
personal care assistant,54.555261623389825,0.7044385671615601,0,0.9666666666666667,Associate's Degree in Nursing,1.0
management,54.551531311403664,0.8110306262969971,0,0.7,Bachelor's Degree in Business Administration,5.0
medical laboratory technician,54.54946805183473,0.7043226957321167,0,0.9666666666666667,Bachelor's Degree in Medical Laboratory Science,1.0
client services,54.549355272423135,0.7576537728309631,0,0.8333333333333334,Bachelor's Degree in Business Administration,3.0
information technology administrator,54.54884016165354,0.8109768033027649,0,0.7,Bachelor's Degree in Information Technology,5.0
intake coordinator,54.5478693919233,0.7309573888778687,0,0.9,Bachelor's Degree in Psychology,2.0
research and development engineer,54.5431832113683,0.7575303316116333,0,0.8333333333333334,Bachelor's Degree in Engineering,3.0
finance assistant,54.54144103089226,0.7308288216590881,0,0.9,Bachelor's Degree in Finance,2.0
retention specialist,54.53941745317317,0.7307883501052856,0,0.9,Bachelor's Degree in Business Administration,2.0
student attorney,54.5377289168782,0.7040879130363464,0,0.9666666666666667,Juris Doctor,0.0
universal banker,54.53479511290469,0.730695903301239,0,0.9,Bachelor's Degree in Finance,2.0
mis executive,54.52623761061612,0.7571914196014404,0,0.8333333333333334,Bachelor's Degree in Information Systems,3.0
assurance associate,54.52153433466094,0.703764021396637,0,0.9666666666666667,Bachelor's Degree in Accounting,1.0
operation executive,54.51891517990066,0.7570449709892273,0,0.8333333333333334,Bachelor's Degree in Business Administration,3.0
admin executive,54.51591236116958,0.7303182482719421,0,0.9,Bachelor's Degree in Business Administration,2.0
sales,54.49754691444285,0.7566176056861877,0,0.8333333333333334,Bachelor's Degree in Business Administration,3.0
contributor,54.49677503428196,0.7566021680831909,0,0.8333333333333334,Bachelor's Degree in Journalism,3.0
information analyst,54.49632799943974,0.7565932273864746,0,0.8333333333333334,Bachelor's Degree in Information Technology,3.0
design,54.49391103105951,0.7565448880195618,0,0.8333333333333334,Bachelor's Degree in Design,3.0
administrative assistant iii,54.491458299891896,0.7564958333969116,0,0.8333333333333334,Bachelor's Degree in Business Administration,3.0
field service technician,54.49130332781326,0.7564927339553833,0,0.8333333333333334,Associate's Degree in Electrical Engineering,3.0
it supervisor,54.49054979846116,0.809810996055603,0,0.7,Bachelor's Degree in Information Technology,5.0
metrology,54.48975956749148,0.7564618587493896,0,0.8333333333333334,Bachelor's Degree in Metrology,3.0
store manager,54.48753631420954,0.7564173936843872,0,0.8333333333333334,Bachelor's Degree in Retail Management,3.0
postdoctoral research associate,54.48531729656848,0.729706346988678,0,0.9,PhD in Molecular Biology,2.0
delegate,54.474923971194556,0.7561651468276978,0,0.8333333333333334,Bachelor's Degree in International Relations,3.0
process executive,54.47043574137873,0.756075382232666,0,0.8333333333333334,Bachelor's Degree in Business Administration,3.0
inside sales representative,54.47014493402375,0.7294028997421265,0,0.9,Bachelor's Degree in Business Administration,2.0
hr intern,54.46434665741268,0.702620267868042,0,0.9666666666666667,Bachelor's Degree in Human Resources,0.0
technical sales representative,54.46296727928148,0.7559260129928589,0,0.8333333333333334,Bachelor's Degree in Chemical Engineering,3.0
nail technician,54.46200419483949,0.7025734186172485,0,0.9666666666666667,Associate's Degree in Cosmetology,1.0
model,54.455808761341494,0.7557828426361084,0,0.8333333333333334,Bachelor's Degree in Fashion Merchandising,3.0
accounting intern,54.45570100356427,0.7024473547935486,0,0.9666666666666667,Bachelor's Degree in Accounting,0.0
independent associate,54.45444805059748,0.7290889620780945,0,0.9,Bachelor's Degree in Business Administration,2.0
communications officer,54.45000624908956,0.7556667923927307,0,0.8333333333333334,Bachelor's Degree in Communications,3.0
senior net developer,54.44957756505613,0.808991551399231,0,0.7,Bachelor's Degree in Computer Science,5.0
labor,54.44707793616551,0.7289415597915649,0,0.9,High School Diploma,2.0
telecommunications executive,54.440666670534675,0.8088133335113525,0,0.7,Bachelor's Degree in Telecommunications,5.0
freelance writer,54.43481004468658,0.755362868309021,0,0.8333333333333334,Bachelor's Degree in English,3.0
interior design intern,54.432321081316495,0.7019797563552856,0,0.9666666666666667,Bachelor's Degree in Interior Design,0.0
headhunter,54.4295290730839,0.755257248878479,0,0.8333333333333334,Bachelor's Degree in Human Resources,3.0
software specialist,54.42744934036656,0.8085489869117737,0,0.7,Bachelor's Degree in Computer Science,5.0
mba candidate,54.426739106253386,0.7018681168556213,0,0.9666666666666667,MBA,0.0
business development specialist,54.4259349129525,0.7551853656768799,0,0.8333333333333334,Bachelor's Degree in Business Administration,3.0
deputy sheriff,54.42265791285152,0.7284531593322754,0,0.9,Bachelor's Degree in Criminal Justice,2.0
system administrator,54.42068123285544,0.8084136247634888,0,0.7,Bachelor's Degree in Computer Science,5.0
network consultant,54.417858952884934,0.8083571791648865,0,0.7,Bachelor's Degree in Computer Science,5.0
pharmacy tech,54.41472578992697,0.7016278505325317,0,0.9666666666666667,Associate's Degree in Pharmacy Technology,1.0
corps member,54.4110290464894,0.7282205820083618,0,0.9,Bachelor's Degree in Education,2.0
freelance graphic designer,54.410968186435184,0.7548860311508179,0,0.8333333333333334,Bachelor's Degree in Graphic Design,3.0
senior it specialist,54.40954708505204,0.8081909418106079,0,0.7,Bachelor's Degree in Information Technology,5.0
sales support,54.407956427007264,0.7281591296195984,0,0.9,Bachelor's Degree in Business Administration,2.0
digital marketing consultant,54.40744555187854,0.7548155784606934,0,0.8333333333333334,Bachelor's Degree in Marketing,3.0
storekeeper,54.402462603504,0.7547159194946289,0,0.8333333333333334,Bachelor's Degree in Logistics Management,3.0
senior network engineer,54.39946793947626,0.8079893589019775,0,0.7,Bachelor's Degree in Computer Science,5.0
communication specialist,54.397211434224126,0.7546108961105347,0,0.8333333333333334,Bachelor's Degree in Communications,3.0
assistant librarian,54.39476889916196,0.7278953790664673,0,0.9,Master's Degree in Library Science,2.0
senior technical specialist,54.39260148429986,0.807852029800415,0,0.7,Bachelor's Degree in Computer Science,5.0
senior sales associate,54.392246367243274,0.7545115947723389,0,0.8333333333333334,Bachelor's Degree in Fashion Merchandising,3.0
junior associate,54.3911521525809,0.7011563777923584,0,0.9666666666666667,Bachelor's Degree in Law,0.0
taxi driver,54.38635868366377,0.7277271747589111,0,0.9,High School Diploma,2.0
asst prof,54.383204342501436,0.7543307542800903,0,0.8333333333333334,Doctorate in Education,3.0
plumber,54.38318175605177,0.7276636362075806,0,0.9,Associate's Degree in Plumbing Technology,2.0
technical sales,54.37828099877252,0.7542322874069214,0,0.8333333333333334,Bachelor's Degree in Engineering,3.0
united nations,54.37770330312502,0.8075540661811829,0,0.7,Master's Degree in International Relations,5.0
technical engineer,54.37524461149284,0.8075048923492432,0,0.7,Bachelor's Degree in Computer Engineering,5.0
tattoo artist,54.37479836264413,0.7274959683418274,0,0.9,Bachelor's Degree in Fine Arts,2.0
srengineer,54.374338620879286,0.8074867725372314,0,0.7,Bachelor's Degree in Engineering,5.0
firefighter,54.37358117246471,0.7541382908821106,0,0.8333333333333334,Associate's Degree in Fire Science,3.0
member services representative,54.367538516806576,0.7273507714271545,0,0.9,Bachelor's Degree in Business Administration,2.0
service consultant,54.36593687666286,0.7539854049682617,0,0.8333333333333334,Bachelor's Degree in Automotive Engineering,3.0
clinical social,54.36571163441806,0.7273142337799072,0,0.9,Master's Degree in Social Work,2.0
java developer,54.361526132886354,0.7538971900939941,0,0.8333333333333334,Bachelor's Degree in Computer Science,3.0
application engineer,54.36104333525676,0.7538875341415405,0,0.8333333333333334,Bachelor's Degree in Electrical Engineering,3.0
escrow assistant,54.35982269542997,0.727196455001831,0,0.9,Bachelor's Degree in Business Administration,2.0
medical billing specialist,54.358231251391686,0.727164626121521,0,0.9,Associate's Degree in Medical Billing and Coding,2.0
network manager,54.3527259763744,0.8070545196533203,0,0.7,Bachelor's Degree in Network Administration,5.0
member technical staff,54.35226702060306,0.8070453405380249,0,0.7,Bachelor's Degree in Electrical Engineering,5.0
investment banking analyst,54.35201276202895,0.7003735899925232,0,0.9666666666666667,Bachelor's Degree in Finance,1.0
apprentice electrician,54.35158956904499,0.7003651261329651,0,0.9666666666666667,Certificate in Electrical Technology,0.0
sales rep,54.350272775791694,0.7536721229553223,0,0.8333333333333334,Bachelor's Degree in Business Administration,3.0
gallery assistant,54.347920903106555,0.7002917528152466,0,0.9666666666666667,Bachelor's Degree in Art History,1.0
first grade teacher,54.34386778720382,0.700210690498352,0,0.9666666666666667,Bachelor's Degree in Early Childhood Education,1.0
assistant editor,54.342063491264966,0.7268412709236145,0,0.9,Bachelor's Degree in Film Production,2.0
legal extern,54.33855701327832,0.7001044750213623,0,0.9666666666666667,Juris Doctor,0.0
medical assistant,54.334357865993795,0.7000204920768738,0,0.9666666666666667,Associate's Degree in Medical Assisting,1.0
associate producer,54.3311307438481,0.7532892823219299,0,0.8333333333333334,Bachelor's Degree in Film Production,3.0
lead,54.323525660481,0.806470513343811,0,0.7,Bachelor's Degree in Business Administration,5.0
technical supervisor,54.31990765849135,0.8063981533050537,0,0.7,Bachelor's Degree in Engineering,5.0
security officer,54.31755280557393,0.7530177235603333,0,0.8333333333333334,Bachelor's Degree in Criminal Justice,3.0
editorial assistant,54.316382829695925,0.726327657699585,0,0.9,Bachelor's Degree in English,2.0
patient service representative,54.315938775085996,0.7263187766075134,0,0.9,Associate's Degree in Health Information Management,2.0
quality control analyst,54.31572717859402,0.7263145446777344,0,0.9,Bachelor's Degree in Chemistry,2.0
digital marketing manager,54.314417601213876,0.7529550194740295,0,0.8333333333333334,Bachelor's Degree in Marketing,3.0
public relations,54.30267846625734,0.7527202367782593,0,0.8333333333333334,Bachelor's Degree in Public Relations,3.0
teacher's aide,54.3014024574258,0.6993613839149475,0,0.9666666666666667,Associate's Degree in Early Childhood Education,1.0
administrative associate,54.29156047502394,0.7258312106132507,0,0.9,Bachelor's Degree in Business Administration,2.0
marketing communications specialist,54.291389346375304,0.7524944543838501,0,0.8333333333333334,Bachelor's Degree in Marketing,3.0
industrial engineer,54.28936278842394,0.7524539232254028,0,0.8333333333333334,Bachelor's Degree in Industrial Engineering,3.0
content developer,54.28888297102663,0.752444326877594,0,0.8333333333333334,Bachelor's Degree in English,3.0
medical office assistant,54.28623009488107,0.699057936668396,0,0.9666666666666667,Associate's Degree in Medical Assisting,1.0
co-owner,54.28380512463418,0.8056761026382446,0,0.7,Bachelor's Degree in Business Administration,5.0
sr associate,54.28306602702838,0.8056613206863403,0,0.7,Bachelor's Degree in Business Administration,5.0
programmer/analyst,54.28158485158451,0.805631697177887,0,0.7,Bachelor's Degree in Computer Science,5.0
junior accountant,54.27482474594006,0.6988298296928406,0,0.9666666666666667,Bachelor's Degree in Accounting,1.0
inside sales,54.271113101341086,0.7254222631454468,0,0.9,Bachelor's Degree in Business Administration,2.0
architecture,54.265848755723496,0.751983642578125,0,0.8333333333333334,Bachelor's Degree in Architecture,3.0
program coordinator,54.25368046731844,0.7517402768135071,0,0.8333333333333334,Bachelor's Degree in Nonprofit Management,3.0
line cook,54.25308865650304,0.7250617742538452,0,0.9,Associate's Degree in Culinary Arts,2.0
resident physician,54.24494195685421,0.6982321739196777,0,0.9666666666666667,Doctor of Medicine (MD),1.0
game designer,54.23913991401737,0.751449465751648,0,0.8333333333333334,Bachelor's Degree in Game Design,3.0
nurse practitioner,54.237603369568745,0.7247520685195923,0,0.9,Master's Degree in Nursing,2.0
systems engineer,54.2344494978215,0.8046889901161194,0,0.7,Bachelor's Degree in Computer Science,5.0
collector,54.229478000960995,0.7512562274932861,0,0.8333333333333334,Bachelor's Degree in Business Administration,3.0
financial services representative,54.228564325059196,0.7245712876319885,0,0.9,Bachelor's Degree in Finance,2.0
collections specialist,54.220315042104204,0.7244063019752502,0,0.9,Bachelor's Degree in Finance,2.0
financial analyst,54.218857708518584,0.7243771553039551,0,0.9,Bachelor's Degree in Finance,2.0
accountant ii,54.218261662062304,0.724365234375,0,0.9,Bachelor's Degree in Accounting,2.0
business developer,54.217813371811495,0.7510229349136353,0,0.8333333333333334,Bachelor's Degree in Business Administration,3.0
sales agent,54.216126560340214,0.7509891986846924,0,0.8333333333333334,Bachelor's Degree in Business Administration,3.0
press officer,54.21048796086376,0.7508764266967773,0,0.8333333333333334,Bachelor's Degree in Communications,3.0
member of technical staff,54.207952252607356,0.8041590452194214,0,0.7,Bachelor's Degree in Electrical Engineering,5.0
nursing student,54.207036382466775,0.6974740624427795,0,0.9666666666666667,Bachelor's Degree in Nursing,0.0
associate product manager,54.20418900522942,0.7240837812423706,0,0.9,Bachelor's Degree in Business Administration,2.0
associate analyst,54.20285684139962,0.724057137966156,0,0.9,Bachelor's Degree in Finance,2.0
healthcare assistant,54.202241188725964,0.6973781585693359,0,0.9666666666666667,Bachelor's Degree in Nursing,1.0
electrical apprentice,54.19961560408603,0.6973256468772888,0,0.9666666666666667,Associate's Degree in Electrical Technology,0.0
accounts assistant,54.19773084187557,0.7239546179771423,0,0.9,Bachelor's Degree in Accounting,2.0
shipping and receiving clerk,54.192184629599836,0.7238436937332153,0,0.9,High School Diploma,2.0
manager it,54.18926023573826,0.8037852048873901,0,0.7,Bachelor's Degree in Information Technology,5.0
sap human resources,54.18851768848509,0.7504370212554932,0,0.8333333333333334,Bachelor's Degree in Human Resources,3.0
staff accountant,54.184564175656234,0.7236912846565247,0,0.9,Bachelor's Degree in Accounting,2.0
beauty advisor,54.18440622334532,0.7236881256103516,0,0.9,Bachelor's Degree in Cosmetology,2.0
chauffeur,54.17882001264134,0.750243067741394,0,0.8333333333333334,Bachelor's Degree in Logistics,3.0
pharmacy technician,54.17442370061114,0.6968218088150024,0,0.9666666666666667,Associate's Degree in Pharmacy Technology,1.0
application analyst,54.16973030418299,0.7500612735748291,0,0.8333333333333334,Bachelor's Degree in Health Information Technology,3.0
account assistant,54.16932624800131,0.7233865261077881,0,0.9,Bachelor's Degree in Accounting,2.0
assistant secretary,54.16142439681467,0.7498951554298401,0,0.8333333333333334,Bachelor's Degree in Public Administration,3.0
systems consultant,54.16052483608077,0.8032104969024658,0,0.7,Bachelor's Degree in Computer Science,5.0
deputy clerk,54.160129251180834,0.7232025861740112,0,0.9,Bachelor's Degree in Public Administration,2.0
boilermaker,54.15823256804126,0.7498313188552856,0,0.8333333333333334,Associate's Degree in Welding Technology,3.0
sap abap consultant,54.15507650205523,0.7497681975364685,0,0.8333333333333334,Bachelor's Degree in Computer Science,3.0
project delivery,54.151643743882126,0.8030328750610352,0,0.7,Bachelor's Degree in Project Management,5.0
intake specialist,54.15123623805307,0.7230247259140015,0,0.9,Bachelor's Degree in Social Work,2.0
department supervisor,54.14516722971949,0.7495700120925903,0,0.8333333333333334,Bachelor's Degree in Retail Management,3.0
editor,54.14514338786124,0.7495695352554321,0,0.8333333333333334,Bachelor's Degree in Journalism,3.0
qa specialist,54.139853475561715,0.7494637370109558,0,0.8333333333333334,Bachelor's Degree in Life Sciences,3.0
senior member of technical staff,54.13889431018219,0.802777886390686,0,0.7,Master's Degree in Electrical Engineering,5.0
nurse assistant,54.13186300340012,0.6959705948829651,0,0.9666666666666667,Certified Nursing Assistant (CNA) program,0.0
social work,54.13119417596049,0.722623884677887,0,0.9,Master's Degree in Social Work,2.0
senior technical analyst,54.12794493678024,0.8025588989257812,0,0.7,Bachelor's Degree in Information Technology,5.0
freelance designer,54.126180169854536,0.7491902709007263,0,0.8333333333333334,Bachelor's Degree in Graphic Design,3.0
public relations officer,54.12489270950896,0.7491645216941833,0,0.8333333333333334,Bachelor's Degree in Public Relations,3.0
clinical research coordinator,54.12441414752024,0.722488284111023,0,0.9,Bachelor's Degree in Life Sciences,2.0
front of house manager,54.11720072999061,0.7490106821060181,0,0.8333333333333334,Bachelor's Degree in Hospitality Management,3.0
detailer,54.11461090813805,0.7489588856697083,0,0.8333333333333334,Bachelor's Degree in Structural Engineering,3.0
program administrator,54.110605475951814,0.7488787770271301,0,0.8333333333333334,Bachelor's Degree in Nonprofit Management,3.0
administrative executive,54.10687720536775,0.7488042116165161,0,0.8333333333333334,Bachelor's Degree in Business Administration,3.0
installer,54.10411578545147,0.7220823168754578,0,0.9,Associate's Degree in Electronics Technology,2.0
data engineer,54.094661702661284,0.8018932342529297,0,0.7,Bachelor's Degree in Computer Science,5.0
sales and marketing specialist,54.09358238916032,0.7485383152961731,0,0.8333333333333334,Bachelor's Degree in Marketing,3.0
clinical research associate,54.08969742167393,0.7217939496040344,0,0.9,Bachelor's Degree in Life Sciences,2.0
financial service representative,54.084350884961054,0.7216870188713074,0,0.9,Bachelor's Degree in Finance,2.0
supplier quality engineer,54.083181378498146,0.748330295085907,0,0.8333333333333334,Bachelor's Degree in Engineering,3.0
sales analyst,54.082492944841135,0.7483165264129639,0,0.8333333333333334,Bachelor's Degree in Business Administration,3.0
